StationName;Long;Lat;ModuleName;ModuleType
Jan;12.500523;55.666613;"Jan module";Outdoor
Timestamp;"Timezone : Europe/Copenhagen";Temperature;Humidity
1515787138;"2018/01/12 20:58:58";6;76
1515787446;"2018/01/12 21:04:06";6;76
1515787754;"2018/01/12 21:09:14";6;76
1515788010;"2018/01/12 21:13:30";6;76
1515788318;"2018/01/12 21:18:38";6;76
1515788625;"2018/01/12 21:23:45";6;76
1515788933;"2018/01/12 21:28:53";6;76
1515789241;"2018/01/12 21:34:01";6;76
1515789548;"2018/01/12 21:39:08";6;76
1515789856;"2018/01/12 21:44:16";6;76
1515790164;"2018/01/12 21:49:24";6;76
1515790421;"2018/01/12 21:53:41";6;76
1515790727;"2018/01/12 21:58:47";6;76
1515791035;"2018/01/12 22:03:55";6;76
1515791344;"2018/01/12 22:09:04";6;76
1515791651;"2018/01/12 22:14:11";5.9;76
1515791958;"2018/01/12 22:19:18";6;76
1515792265;"2018/01/12 22:24:25";5.9;76
1515792523;"2018/01/12 22:28:43";5.9;76
1515792830;"2018/01/12 22:33:50";5.9;76
1515793137;"2018/01/12 22:38:57";5.9;76
1515793445;"2018/01/12 22:44:05";5.9;76
1515793753;"2018/01/12 22:49:13";5.9;76
1515794061;"2018/01/12 22:54:21";5.9;76
1515794367;"2018/01/12 22:59:27";5.9;76
1515794675;"2018/01/12 23:04:35";5.9;76
1515794932;"2018/01/12 23:08:52";5.9;76
1515795240;"2018/01/12 23:14:00";5.9;76
1515795547;"2018/01/12 23:19:07";5.9;76
1515795854;"2018/01/12 23:24:14";5.9;76
1515796162;"2018/01/12 23:29:22";5.9;76
1515796470;"2018/01/12 23:34:30";5.9;76
1515796777;"2018/01/12 23:39:37";5.9;76
1515797034;"2018/01/12 23:43:54";5.9;76
1515797342;"2018/01/12 23:49:02";5.9;76
1515797650;"2018/01/12 23:54:10";5.9;76
1515797750;"2018/01/12 23:55:50";5.9;76
1515798059;"2018/01/13 00:00:59";5.9;76
1515798315;"2018/01/13 00:05:15";5.9;76
1515798674;"2018/01/13 00:11:14";5.9;76
1515798982;"2018/01/13 00:16:22";5.9;76
1515799290;"2018/01/13 00:21:30";5.9;76
1515799547;"2018/01/13 00:25:47";5.9;76
1515799854;"2018/01/13 00:30:54";5.9;76
1515800162;"2018/01/13 00:36:02";5.9;76
1515800470;"2018/01/13 00:41:10";5.9;76
1515800777;"2018/01/13 00:46:17";5.9;76
1515801084;"2018/01/13 00:51:24";5.9;76
1515801391;"2018/01/13 00:56:31";5.9;76
1515801648;"2018/01/13 01:00:48";5.9;76
1515801955;"2018/01/13 01:05:55";5.9;76
1515802263;"2018/01/13 01:11:03";5.8;76
1515802571;"2018/01/13 01:16:11";5.8;76
1515802878;"2018/01/13 01:21:18";5.8;76
1515803186;"2018/01/13 01:26:26";5.8;76
1515803493;"2018/01/13 01:31:33";5.8;76
1515803801;"2018/01/13 01:36:41";5.8;76
1515804057;"2018/01/13 01:40:57";5.8;76
1515804365;"2018/01/13 01:46:05";5.8;76
1515804673;"2018/01/13 01:51:13";5.8;76
1515804980;"2018/01/13 01:56:20";5.8;76
1515805289;"2018/01/13 02:01:29";5.8;76
1515805597;"2018/01/13 02:06:37";5.8;76
1515805903;"2018/01/13 02:11:43";5.8;76
1515806211;"2018/01/13 02:16:51";5.8;76
1515806467;"2018/01/13 02:21:07";5.8;76
1515806775;"2018/01/13 02:26:15";5.8;76
1515807083;"2018/01/13 02:31:23";5.8;76
1515807391;"2018/01/13 02:36:31";5.8;76
1515807699;"2018/01/13 02:41:39";5.8;76
1515808006;"2018/01/13 02:46:46";5.8;76
1515808313;"2018/01/13 02:51:53";5.8;76
1515808569;"2018/01/13 02:56:09";5.8;76
1515808877;"2018/01/13 03:01:17";5.8;76
1515809184;"2018/01/13 03:06:24";5.8;76
1515809492;"2018/01/13 03:11:32";5.8;76
1515809800;"2018/01/13 03:16:40";5.8;76
1515810107;"2018/01/13 03:21:47";5.8;76
1515810415;"2018/01/13 03:26:55";5.8;76
1515810722;"2018/01/13 03:32:02";5.8;76
1515810979;"2018/01/13 03:36:19";5.8;76
1515811286;"2018/01/13 03:41:26";5.8;76
1515811594;"2018/01/13 03:46:34";5.8;76
1515811902;"2018/01/13 03:51:42";5.8;76
